date,market_return,baseline_position,baseline_turnover,baseline_return,baseline_equity,analyst_position,analyst_turnover,analyst_return,analyst_equity,benchmark_equity
2021-03-26,0.005141388174807,-1.0,0.0,-0.005141388174807,1.4033981398326454,-1.0,0.0,-0.005141388174807,1.4553444689179844,1.269513759786339
2021-03-29,0.0014850259879548,-1.0,0.0,-0.0014850259879548,1.4013140571235465,-1.0,0.0,-0.0014850259879548,1.453183244560215,1.271399020711688
2021-03-30,-0.0122744871900485,-1.0,0.0,0.0122744871900485,1.4185144685669442,-1.0,0.0,0.0122744871900485,1.4710203236803625,1.2557932497185222
2021-03-31,0.0187656380316931,-1.0,0.0,-0.0187656380316931,1.3918951395070975,-1.0,0.0,-0.0187656380316931,1.443415688748913,1.2793590112853837
2021-04-01,0.0069586573884568,-1.0,0.0,-0.0069586573884568,1.3822094181106093,-1.0,0.0,-0.0069586573884568,1.4333714535017859,1.2882616323217535
2021-04-05,0.0235772357723578,0.5,1.5,0.0110386178861789,1.39746709971581,0.5,1.5,0.0110386178861789,1.449193893265949,1.318635280563486
2021-04-06,0.002462271644162,0.5,0.0,0.001231135822081,1.3991875715224498,0.5,0.0,0.001231135822081,1.4509780477810896,1.321882118823809
2021-04-07,0.0133903811108471,0.5,0.0,0.00669519055542355,1.4085553989365729,0.5,0.0,0.00669519055542355,1.4606926223027206,1.3395826241784738
2021-04-08,0.0192337763878029,0.5,0.0,0.00961688819390145,1.422101318723062,0.5,0.0,0.00961688819390145,1.4747399399370624,1.365347856824909
2021-04-09,0.0202132555998773,0.5,0.0,0.01010662779993865,1.4364739674451978,0.5,0.0,0.01010662779993865,1.4896445876117101,1.3929459820376555
2021-04-12,-0.013195984811459,1.0,0.5,-0.013445984811459,1.4171591602968734,1.0,0.5,-0.013445984811459,1.469614849112211,1.3745646880155038
2021-04-13,0.0243066138372447,0.5,0.5,0.011903306918622349,1.4340280407344241,0.5,0.5,0.011903306918622349,1.4871081257133585,1.4079757010814093
2021-04-14,-0.0178531577772819,1.0,0.5,-0.0181031577772819,1.4080676048559624,1.0,0.5,-0.0181031577772819,1.4601867726816915,1.3828388887434238
2021-04-15,0.0187078694236157,0.5,0.5,0.00910393471180785,1.4208865604003826,0.5,0.5,0.00910393471180785,1.473480217727231,1.4087088581079337
2021-04-16,-0.0025278810408921,0.5,0.0,-0.00126394052044605,1.4190906443017353,0.5,0.0,-0.00126394052044605,1.4716178263739699,1.4051478096933858
2021-04-19,0.0050685748360166,0.5,0.0,0.0025342874180083,1.4226870278666024,0.5,0.0,0.0025342874180083,1.4753473289154662,1.4122699065224815
2021-04-20,-0.0128300207653514,0.5,0.0,-0.0064150103826757,1.41356047581154,0.5,0.0,-0.0064150103826757,1.4658829604824206,1.3941504542955172
2021-04-21,0.0029299075952218,0.5,0.0,0.0014649537976109,1.4156312765987327,0.5,0.0,0.0014649537976109,1.4680304112922322,1.3982351863004396
2021-04-22,-0.0116853932584269,0.5,0.0,-0.00584269662921345,1.40736017251074,0.5,0.0,-0.00584269662921345,1.4594531549565923,1.3818962582807492
2021-04-23,0.0180385023495528,0.5,0.0,0.0090192511747764,1.4200535073999911,0.5,0.0,0.0090192511747764,1.4726163295389658,1.4068235971825849
2021-04-26,0.002977963073258,0.5,0.0,0.001488981536629,1.422167940853535,0.5,0.0,0.001488981536629,1.4748090280641877,1.4110130659055826
2021-04-27,-0.0024495249406176,0.5,0.0,-0.0012247624703088,1.4204261229331012,0.5,0.0,-0.0012247624703088,1.4730027373157422,1.4075567542091096
2021-04-28,-0.0060272341692088,0.5,0.0,-0.0030136170846044,1.4161455025016116,0.5,0.0,-0.0030136170846044,1.4685636711008985,1.39907308004504
2021-04-29,-0.0007486150621351,0.5,0.0,-0.00037430753106755,1.4156154285749378,0.5,0.0,-0.00037430753106755,1.468013976658953,1.3980257128642906
2021-04-30,-0.0151333533113573,0.5,0.0,-0.00756667665567865,1.4049039243581214,1.0,0.5,-0.0153833533113573,1.4454309989899978,1.376868895813153
2021-05-03,0.0082154267457781,-1.0,1.5,-0.008965426745778101,1.3923083611394325,-1.0,2.0,-0.009215426745778101,1.4321107355027285,1.3881804613652464
2021-05-04,-0.035385543986721,0.5,1.5,-0.0184427719933605,1.3666303354904885,1.0,2.0,-0.036385543986721,1.3800026073422387,1.3390589405881
2021-05-05,0.0019554165037152,0.5,0.0,0.0009777082518576,1.3679665012467366,0.5,0.5,0.0007277082518576,1.3810068466271865,1.3416773585399733
2021-05-06,0.0128024980483998,0.5,0.0,0.0064012490241999,1.3767231954779802,0.5,0.0,0.0064012490241999,1.389847015356572,1.3588541803042635
2021-05-07,0.0036226298751349,-1.0,1.5,-0.0043726298751349,1.370703294503642,-1.0,1.5,-0.0043726298751349,1.383769728775357,1.3637768060537858
2021-05-10,-0.0258044697027879,-1.0,0.0,0.0258044697027879,1.4060735661381727,-1.0,0.0,0.0258044697027879,1.4194771728171758,1.328585268780606
2021-05-11,-0.0074103271580606,-1.0,0.0,0.0074103271580606,1.4164930312715573,-1.0,0.0,0.0074103271580606,1.4299959630611498,1.3187400172815618
2021-05-12,-0.0249384480978476,-1.0,0.0,0.0249384480978476,1.451818169212886,-1.0,0.0,0.0249384480978476,1.465657843166082,1.2858526878060308
2021-05-13,0.0179196872200049,0.5,1.5,0.00820984361000245,1.4637373693322837,0.5,1.5,0.00820984361000245,1.4776906648442492,1.3088947657825174
2021-05-14,0.0198447627430584,0.5,0.0,0.0099223813715292,1.4782611297385575,0.5,0.0,0.0099223813715292,1.4923528751699824,1.3348694718651026
2021-05-17,-0.0092585327579443,0.5,0.0,-0.00462926637897215,1.4714178651913175,0.5,0.0,-0.00462926637897215,1.4854443761793956,1.3225105391322598
2021-05-18,-0.0112457432485942,0.5,0.0,-0.0056228716242971,1.4631442714296494,0.5,0.0,-0.0056228716242971,1.4770919131471048,1.3076379251656185
2021-05-19,-0.0012815378454145,-1.0,1.5,0.0005315378454145,1.4639219879832157,-1.0,1.5,0.0005315378454145,1.477877043400098,1.3059621376764194
2021-05-20,0.0210121100328815,0.5,1.5,0.00975605501644075,1.4782040914377574,0.5,1.5,0.00975605501644075,1.4922952931430444,1.3334031578120535
2021-05-21,-0.0147671039195663,0.5,0.0,-0.00738355195978315,1.4672896947214626,0.5,0.0,-0.00738355195978315,1.481276853306783,1.313712654813965
2021-05-24,0.013314199154907,0.5,0.0,0.0066570995774535,1.477057588328195,0.5,0.0,0.0066570995774535,1.4911378608210233,1.33120368673248
2021-05-25,-0.0015735641227379,0.5,0.0,-0.00078678206136895,1.4758954659140895,0.5,0.0,-0.00078678206136895,1.4899646603011012,1.3291089523709811
2021-05-26,-0.0003940110323089,0.5,0.0,-0.00019700551615445,1.4756047063660371,0.5,0.0,-0.00019700551615445,1.4896711290441467,1.3285852687806066
2021-05-27,-0.012376823019314,0.5,0.0,-0.006188411509657,1.4664730572174576,0.5,0.0,-0.006188411509657,1.480452431083566,1.3121416040428413
2021-05-28,-0.0053480204342273,-1.0,1.5,0.0045980204342273,1.4732159303007872,-1.0,1.5,0.0045980204342273,1.4872595816135898,1.3051242439318205
2021-06-01,-0.0026482625792472,-1.0,0.0,0.0026482625792472,1.4771173929201538,-1.0,0.0,0.0026482625792472,1.491198235509204,1.3016679322353475
2021-06-02,0.0062761506276149,0.5,1.5,0.0023880753138074496,1.4806448605017821,0.5,1.5,0.0023880753138074496,1.4947593292034167,1.3098373962451926
2021-06-03,-0.0121541660003198,0.5,0.0,-0.0060770830001599,1.4716468587907527,0.5,0.0,-0.0060770830001599,1.4856755526945842,1.293917415097802
2021-06-04,0.0190221790513194,-1.0,1.5,-0.0197721790513194,1.4425491935984303,-1.0,1.5,-0.0197721790513194,1.456300509654539,1.3185305438454127
2021-06-07,7.943442688063129e-05,0.5,1.5,-0.0007102827865596844,1.4415245757374517,0.5,1.5,-0.0007102827865596844,1.4552661244704732,1.3186352805634876
2021-06-08,0.0066719618745034,0.5,0.0,0.0033359809372517,1.4463334742426919,0.5,0.0,0.0033359809372517,1.460120864520335,1.3274331648817823
2021-06-09,0.0030771658513493,0.5,0.0,0.00153858292567465,1.4485587782309934,0.5,0.0,0.00153858292567465,1.4623673815519074,1.3315178968867052
2021-06-10,-0.0080232832533626,0.5,0.0,-0.0040116416266813,1.4427476795375473,0.5,0.0,-0.0040116416266813,1.4565008876905727,1.3208347516430614
2021-06-11,0.0098326857505353,0.5,0.0,0.00491634287526765,1.4498407218126508,0.5,0.0,0.00491634287526765,1.4636615454525912,1.333822104684354
2021-06-14,0.0245779348252845,0.5,0.0,0.01228896741264225,1.4676577671965283,0.5,0.0,0.01228896741264225,1.4816484344877958,1.3666046974418098
2021-06-15,-0.0064377682403433,0.5,0.0,-0.00321888412017165,1.4629335469158529,0.5,0.0,-0.00321888412017165,1.4768791798703458,1.357806813123515
2021-06-16,0.0039339709966061,0.5,0.0,0.00196698549830305,1.4658111159876175,0.5,0.0,0.00196698549830305,1.4797841797998965,1.3631483857453373
2021-06-17,0.0126008451786399,0.5,0.0,0.00630042258931995,1.4750463454544622,0.5,0.0,0.00630042258931995,1.4891074454736262,1.380325207509627
2021-06-18,-0.0100918127323771,1.0,0.5,-0.0103418127323771,1.4597916923781948,1.0,0.5,-0.0103418127323771,1.4737073751341494,1.3663952240056603
2021-06-21,0.0141039399049518,0.5,0.5,0.0068019699524759,1.4697211516066253,0.5,0.5,0.0068019699524759,1.4837314884185542,1.3856667801314493
2021-06-22,0.0126984126984124,0.5,0.0,0.0063492063492062,1.4790527144739687,0.5,0.0,0.0063492063492062,1.4931520058053382,1.4032625487680388
2021-06-23,-0.0020898641588297,0.5,0.0,-0.00104493207941485,1.4775072048454694,0.5,0.0,-0.00104493207941485,1.4915917633750297,1.4003299206619404
2021-06-24,-0.0021690351533283,0.5,0.0,-0.00108451757666415,1.4759048223121665,0.5,0.0,-0.00108451757666415,1.489974105890442,1.3972925558377671
2021-06-25,-0.0022487069934786,0.5,0.0,-0.0011243534967393,1.4742453835643454,0.5,0.0,-0.0011243534967393,1.488298848294433,1.3941504542955192
2021-06-28,0.012546014574412,0.5,0.0,0.006273007287206,1.4834933355985742,0.5,0.0,0.006273007287206,1.4976349578153243,1.411641486214034
2021-06-29,0.0115002225849534,1.0,0.5,0.011250222584953399,1.500182965827353,1.0,0.5,0.011250222584953399,1.514483684441754,1.4278756775156498
2021-06-30,0.0046211398811706,0.5,0.5,0.0020605699405852997,1.5032741977521151,0.5,0.5,0.0020605699405852997,1.5176043839974216,1.434474090754371
2021-07-01,0.0022634345794392,0.5,0.0,0.0011317172897196,1.5049754791529006,0.5,0.0,0.0011317172897196,1.5193218831177457,1.437720929014694
2021-07-02,0.019596415822831,0.5,0.0,0.0097982079114155,1.5197215417992227,0.5,0.0,0.0097982079114155,1.5342085148128966,1.4658951061768528
2021-07-06,0.0147184909974278,0.5,0.0,0.0073592454987139,1.5309055457150071,0.5,0.0,0.0073592454987139,1.5454991319196218,1.4874708701002903
2021-07-07,0.0179552175749893,0.5,0.0,0.00897760878749465,1.5446494167950424,0.5,0.0,0.00897760878749465,1.5593740185074088,1.5141787332093997
2021-07-08,-0.0091996956491663,0.5,0.0,-0.00459984782458315,1.5375442645354542,0.5,0.0,-0.00459984782458315,1.552201135320666,1.5002487497054329
2021-07-09,0.0130550125663222,0.5,0.0,0.0065275062831611,1.5475805943828478,0.5,0.0,0.0065275062831611,1.5623331379842014,1.5198345159854465
2021-07-12,-0.0042037075322169,0.5,0.0,-0.00210185376610845,1.5443278062821877,0.5,0.0,-0.00210185376610845,1.559049342194213,1.5134455761828753
2021-07-13,0.0078892733564013,0.5,0.0,0.00394463667820065,1.5504196183900134,0.5,0.0,0.00394463667820065,1.5651992254125568,1.5253855620434185
2021-07-14,0.024100521834661,0.5,0.0,0.0120502609173305,1.5691025793229612,0.5,0.0,0.0120502609173305,1.5840602844663818,1.5621481500877226
2021-07-15,-0.0044921220248073,1.0,0.5,-0.0047421220248073,1.5616617034223719,1.0,0.5,-0.0047421220248073,1.5765484773027914,1.5551307899767015
2021-07-16,-0.0140759698275861,0.5,0.5,-0.00728798491379305,1.5502803364873814,0.5,0.5,-0.00728798491379305,1.5650586157843454,1.5332408158990394
2021-07-19,-0.0269144067217705,0.5,0.0,-0.01345720336088525,1.529417898732889,0.5,0.0,-0.01345720336088525,1.5439973037200299,1.4919745489775134
2021-07-20,0.0259740259740262,0.5,0.0,0.0129870129870131,1.5492804688463033,0.5,0.0,0.0129870129870131,1.564049216755355,1.5307271346652414
2021-07-21,-0.0051317139924734,1.0,0.5,-0.0053817139924734,1.5409426844688474,1.0,0.5,-0.0053817139924734,1.5556319512006256,1.522871880809621
2021-07-22,0.0096286107290233,0.5,0.5,0.0045643053645116494,1.5479760174299737,0.5,0.5,0.0045643053645116494,1.5627323304606964,1.5375350213401124
2021-07-23,0.0119891008174386,0.5,0.0,0.0059945504087193,1.5572554376979462,0.5,0.0,0.0059945504087193,1.5721002081909785,1.5559686837213018
2021-07-26,0.0028944534194939,0.5,0.0,0.00144722670974695,1.5595091393612812,0.5,0.0,0.00144722670974695,1.5743753936026712,1.5604723625985244
2021-07-27,-0.0149003288811329,0.5,0.0,-0.00745016444056645,1.5478905398264735,0.5,0.0,-0.00745016444056645,1.5626460380291498,1.5372208111858878
2021-07-28,-0.0121959528514002,0.5,0.0,-0.0060979764257001,1.5384515398050476,0.5,0.0,-0.0060979764257001,1.5531170593275343,1.5184729386504736
2021-07-29,0.0045523520485584,0.5,0.0,0.0022761760242792,1.5419533263144671,0.5,0.0,0.0022761760242792,1.5566522271408745,1.5253855620434196
2021-07-30,0.0015105740181271,0.5,0.0,0.00075528700906355,1.5431179436304145,0.5,0.0,0.00075528700906355,1.5578279463456637,1.5276897698410687
2021-08-02,-0.0023310023310023,0.5,0.0,-0.00116550116550115,1.5413194378686075,0.5,0.0,-0.00116550116550115,1.5560122960585474,1.524128721426521
2021-08-03,0.0126443100604727,0.5,0.0,0.00632215503023635,1.5510638983059295,0.5,0.0,0.00632215503023635,1.5658496470231835,1.5434002775523097
2021-08-04,-0.0027823018458199,0.5,0.0,-0.00139115092290995,1.548906134332309,0.5,0.0,-0.00139115092290995,1.563671313841589,1.539106072111237
2021-08-05,0.0007485539299081,0.5,0.0,0.00037427696495405,1.5494858542192653,0.5,0.0,0.00037427696495405,1.5642565599951193,1.5402581760100613
2021-08-06,-0.0062559499524005,0.5,0.0,-0.00312797497620025,1.5446391012412912,0.5,0.0,-0.00312797497620025,1.5593636046190975,1.5306223979471667
2021-08-09,-0.0003421376762008,0.5,0.0,-0.0001710688381004,1.5443748616249575,0.5,0.0,-0.0001710688381004,1.5590968460990793,1.5300987143567921
2021-08-10,-0.0033540967896502,0.5,0.0,-0.0016770483948251,1.5417848702422612,0.5,0.0,-0.0016770483948251,1.556482165235952,1.52496661517112
2021-08-11,0.0017857142857145,0.5,0.0,0.00089285714285725,1.5431614638764062,0.5,0.0,0.00089285714285725,1.5578718814549128,1.5276897698410687
2021-08-12,0.0207733443027557,0.5,0.0,0.01038667215137785,1.5591897760783309,0.5,0.0,0.01038667215137785,1.5740529859414352,1.559424995417775
2021-08-13,0.001410437235543,0.5,0.0,0.0007052186177715,1.5602893457370601,0.5,0.0,0.0007052186177715,1.5751630374124796,1.5616244664973487
2021-08-16,0.0135479543930248,0.5,0.0,0.0067739771965124,1.570858710185044,0.5,0.0,0.0067739771965124,1.5858331559087009,1.5827812835484865
2021-08-17,-0.0061540497617788,0.5,0.0,-0.0030770248808894,1.5660251388494428,0.5,0.0,-0.0030770248808894,1.5809535078310306,1.573040768767517
2021-08-18,-0.0255010320261002,0.5,0.0,-0.0127505160130501,1.546057510239704,0.5,0.0,-0.0127505160130501,1.5607955348135434,1.5329266057448152
2021-08-19,0.0023230390817161,0.5,0.0,0.00116151954085805,1.5478532862491379,0.5,0.0,0.00116151954085805,1.5626084293265134,1.5364876541593628
2021-08-20,0.0101567825494206,0.5,0.0,0.0050783912747103,1.5557138908725572,0.5,0.0,0.0050783912747103,1.570543966339794,1.552093425152529
2021-08-23,0.0102571023685809,1.0,0.5,0.0100071023685809,1.571282079034742,1.0,0.5,0.0100071023685809,1.5862605605853133,1.5680134062999198
2021-08-24,-0.0006011622470109,0.5,0.5,-0.0005505811235054501,1.570416960782323,0.5,0.5,-0.0005505811235054501,1.5853871954636938,1.5670707758372453
2021-08-25,-0.0084213340462504,0.5,0.0,-0.0042106670231252,1.5638044578730004,0.5,0.0,-0.0042106670231252,1.5787116578808698,1.553873949359803
2021-08-26,-0.0055270962523592,0.5,0.0,-0.0027635481261796,1.559482808993734,0.5,0.0,-0.0027635481261796,1.574348812236955,1.5452855384776578
2021-08-27,0.00718449234106,0.5,0.0,0.00359224617053,1.565084855142349,0.5,0.0,0.00359224617053,1.5800042607287919,1.5563876305936013
2021-08-30,0.0304172274562584,0.5,0.0,0.0152086137281292,1.588887626155954,0.5,0.0,0.0152086137281292,1.6040339352190143,1.6037286271634739
2021-08-31,-0.0084247648902821,0.5,0.0,-0.00421238244514105,1.5821946238122329,0.5,0.0,-0.00421238244514105,1.5972771308288873,1.5902175905318068
2021-09-01,0.0044786932753735,0.5,0.0,0.00223934663768675,1.5857377060232327,0.5,0.0,0.00223934663768675,1.6008539880012629,1.5973396873609023
2021-09-02,0.0074749196773982,1.0,0.5,0.0072249196773982,1.5971945335786721,1.0,0.5,0.0072249196773982,1.6124200294798146,1.6092796732214454
2021-09-03,0.0042303937520338,0.5,0.5,0.0018651968760168998,1.6001736158330941,0.5,0.5,0.0018651968760168998,1.6154275102816273,1.6160875598963165
2021-09-07,0.01548930654569,0.5,0.0,0.007744653272845,1.612566405664076,0.5,0.0,0.007744653272845,1.6279384362361737,1.6411196355162267
2021-09-08,-0.010083604569532,1.0,0.5,-0.010333604569532,1.5959027820858318,1.0,0.5,-0.010333604569532,1.6111159641725668,1.6245712340603866
2021-09-09,-0.0067049190896784,0.5,0.5,-0.0036024595448392004,1.5901536068758713,0.5,0.5,-0.0036024595448392004,1.6053119840895904,1.6136786153805927
2021-09-10,-0.033101836827416,1.0,0.5,-0.033351836827416,1.53711906324882,1.0,0.5,-0.033351836827416,1.551771880739139,1.5602628891623738
2021-09-13,0.0038934013559777,0.5,0.5,0.00169670067798885,1.539727094205584,0.5,0.5,0.00169670067798885,1.5544047731412731,1.5663376188107203
2021-09-14,-0.0095620193915079,0.5,0.0,-0.00478100969575395,1.5323656440393723,0.5,0.0,-0.00478100969575395,1.5469731488497585,1.551360268126004
2021-09-15,0.0061436672967862,0.5,0.0,0.0030718336483931,1.5370728163863738,0.5,0.0,0.0030718336483931,1.5517251930215556,1.5608913094708232
2021-09-16,-0.0016104140106019,0.5,0.0,-0.00080520700530095,1.535835154586962,0.5,0.0,-0.00080520700530095,1.5504757330258327,1.5583776282370247
2021-09-17,-0.0183480072585522,0.5,0.0,-0.0091740036292761,1.5217453973048114,0.5,0.0,-0.0091740036292761,1.536251663023949,1.5297845042025664
2021-09-20,-0.0213610844858277,0.5,0.0,-0.01068054224291385,1.5054923313059376,0.5,0.0,-0.01068054224291385,1.5198436622412752,1.4971066481631852
2021-09-21,0.0034280117531833,0.5,0.0,0.00171400587659165,1.5080727540089596,0.5,0.0,0.00171400587659165,1.5224486832098574,1.5022387473488574
2021-09-22,0.0168723419089449,0.5,0.0,0.00843617095447245,1.5207951135735613,0.5,0.0,0.00843617095447245,1.5352923205708273,1.5275850331229925
2021-09-23,0.0067192320877615,0.5,0.0,0.00335961604388075,1.5259044012365783,0.5,0.0,0.00335961604388075,1.5404503132830638,1.5378492314943368
2021-09-24,0.0006129537560441,0.5,0.0,0.00030647687802205,1.5263720556536295,0.5,0.0,0.00030647687802205,1.540922425685827,1.538791861957011
2021-09-27,-0.0105499591614482,0.5,0.0,-0.0052749795807241,1.5183204742274687,0.5,0.0,-0.0052749795807241,1.5327940913548543,1.5225576706553956
2021-09-28,-0.0238013345256931,0.5,0.0,-0.01190066726284655,1.5002514474653204,0.5,0.0,-0.01190066726284655,1.514552818891183,1.4863187662014665
2021-09-29,0.0064829821717991,0.5,0.0,0.00324149108589955,1.5051144991588872,0.5,0.0,0.00324149108589955,1.5194622283527428,1.4959545442643611
2021-09-30,-0.0093117692361549,0.5,0.0,-0.00465588461807745,1.498106859713808,0.5,0.0,-0.00465588461807745,1.5123877875360057,1.4820245607603941
2021-10-01,0.0081272084805654,0.5,0.0,0.0040636042402827,1.5041945731013375,0.5,0.0,0.0040636042402827,1.5185335329623886,1.4940692833390123
2021-10-04,-0.0246056782334386,0.5,0.0,-0.0123028391167193,1.4856887092682296,0.5,0.0,-0.0123028391167193,1.499851259213009,1.4573066952947085
2021-10-05,0.0141584016098894,0.5,0.0,0.0070792008049447,1.4962061979747785,0.5,0.0,0.0070792008049447,1.5104690074545273,1.4779398287554717
2021-10-06,0.0063071362766635,0.5,0.0,0.00315356813833175,1.500924586169086,0.5,0.0,0.00315356813833175,1.5152323743903733,1.4872613966641413
2021-10-07,0.0090845070422533,-1.0,1.5,-0.0098345070422533,1.4861637327565151,-1.0,1.5,-0.0098345070422533,1.500330810933781,1.5007724332958083
2021-10-08,-0.0027217530881428,0.5,1.5,-0.0021108765440714,1.4830266245923898,0.5,1.5,-0.0021108765440714,1.4971637978166332,1.496687701290886
2021-10-11,-0.000629811056683,0.5,0.0,-0.0003149055283415,1.482559611309628,0.5,0.0,-0.0003149055283415,1.496692332659868,1.4957450708282114
2021-10-12,-0.0091030039913172,0.5,0.0,-0.0045515019956586,1.4758117382800695,0.5,0.0,-0.0045515019956586,1.4898801345208796,1.482129297478469
2021-10-13,-0.0042399830400677,0.5,0.0,-0.00211999152003385,1.4726830299097493,0.5,0.0,-0.00211999152003385,1.4867216012698286,1.475845094393973
2021-10-14,0.0202256759633807,0.5,0.0,0.01011283798169035,1.4875760347896114,0.5,0.0,0.01011283798169035,1.5017565759473497,1.5056950590453306
2021-10-15,0.0075125208681137,0.5,0.0,0.00375626043405685,1.493163757791743,0.5,0.0,0.00375626043405685,1.5073975647551654,1.5170066245974243
2021-10-18,0.0118061309030654,0.5,0.0,0.0059030654515327,1.501978001183844,0.5,0.0,0.0059030654515327,1.516295831241396,1.534916603388239
2021-10-19,0.0150801774138518,0.5,0.0,0.0075400887069259,1.5133030485486214,0.5,0.0,0.0075400887069259,1.5277288363148982,1.5580634180828006
2021-10-20,0.0033611185802635,0.5,0.0,0.00168055929013175,1.5158462440456444,0.5,0.0,0.00168055929013175,1.5302962752035691,1.5633002539865477
2021-10-21,0.0014739380946,0.5,0.0,0.0007369690473,1.5169633758079721,0.5,0.0,0.0007369690473,1.5314240561915926,1.5656044617841964
2021-10-22,-0.0052849879582552,0.5,0.0,-0.0026424939791276,1.5129548092208425,0.5,0.0,-0.0026424939791276,1.5273772773436152,1.5573302610562765
2021-10-25,-0.0003362700921381,1.0,0.5,-0.0005862700921381,1.5120678090654398,1.0,0.5,-0.0005862700921381,1.5264818217264973,1.5568065774659017
2021-10-26,0.0045748116254036,1.0,0.0,0.0045748116254036,1.518985234456751,1.0,0.0,0.0045748116254036,1.533465188510499,1.5639286742949976
2021-10-27,-0.0031476024645057,0.5,0.5,-0.00182380123225285,1.5162149073143747,0.5,0.5,-0.00182380123225285,1.5306684528100767,1.5590060485454755
2021-10-28,0.0249916022841787,0.5,0.0,0.01249580114208935,1.5351612272848465,0.5,0.0,0.01249580114208935,1.549795381410861,1.597968107669353
2021-10-29,-0.0181556007078717,1.0,0.5,-0.0184056007078717,1.5069056627132353,1.0,0.5,-0.0184056007078717,1.521270466441709,1.568956036762595
2021-11-01,-0.005607476635514,0.5,0.5,-0.003053738317757,1.5023039671497629,0.5,0.5,-0.003053738317757,1.5166249045266638,1.5601581524443002
2021-11-02,0.0071160042964555,1.0,0.5,0.0068660042964555,1.5126187926427952,1.0,0.5,0.0068660042964555,1.527038057637255,1.571260244560244
2021-11-03,0.0097986935075322,0.5,0.5,0.004649346753766099,1.5196514819160545,0.5,0.5,0.004649346753766099,1.534137787073408,1.58665654211726
2021-11-04,-0.0034985807644069,0.5,0.0,-0.00174929038220345,1.5169931701944377,0.5,0.0,-0.00174929038220345,1.5314541345975057,1.5811054960592883
2021-11-05,0.0021197668256491,0.5,0.0,0.00105988341282455,1.518601006092895,0.5,0.0,0.00105988341282455,1.5330772974322673,1.5844570710376864
2021-11-08,-0.0055526176626123,0.5,0.0,-0.00277630883130615,1.5143849007084487,0.5,0.0,-0.00277630883130615,1.5288210013923311,1.5756591867193916
2021-11-09,0.0024594522733316,0.5,0.0,0.0012297261366658,1.516247179401822,0.5,0.0,0.0012297261366658,1.5307010325360269,1.5795344452881646
2021-11-10,-0.0191631854651549,0.5,0.0,-0.00958159273257745,1.5017191164468744,0.5,0.0,-0.00958159273257745,1.5160344786469309,1.549265533764507
2021-11-11,-0.0003380205516494,0.5,0.0,-0.0001690102758247,1.5014653104847924,0.5,0.0,-0.0001690102758247,1.515778253241535,1.5487418501741324
2021-11-12,0.0143369175627241,0.5,0.0,0.00716845878136205,1.5122285026746476,0.5,0.0,0.00716845878136205,1.5266440471715819,1.5709460344060198
2021-11-15,6.667111140745696e-05,0.5,0.0,3.333555570372848e-05,1.5122789136521355,0.5,0.0,3.333555570372848e-05,1.5266949386992563,1.5710507711240949
2021-11-16,0.0066666666666665,0.5,0.0,0.00333333333333325,1.5173198433643091,0.5,0.0,0.00333333333333325,1.5317839218282536,1.5815244429315887
2021-11-17,0.0164900662251656,0.5,0.0,0.0082450331125828,1.5298301957152267,0.5,0.0,0.0082450331125828,1.5444135309850495,1.6076038857322488
2021-11-18,0.0285360609811713,0.5,0.0,0.01426803049058565,1.55165785959311,0.5,0.0,0.01426803049058565,1.566449270335217,1.6534785682490722
2021-11-19,0.0169759929055552,0.5,0.0,0.0084879964527776,1.5648283260012608,0.5,0.0,0.0084879964527776,1.5797452861852783,1.6815480086931562
2021-11-22,0.0029274369355341,0.5,0.0,0.00146371846776705,1.5671187941209137,0.5,0.0,0.00146371846776705,1.5820575885350356,1.6864706344426783
2021-11-23,0.0024220593715065,0.5,0.0,0.00121102968575325,1.569016621501696,0.5,0.0,0.00121102968575325,1.5839735072393228,1.6905553664476007
2021-11-24,0.0032835635958119,0.5,0.0,0.00164178179790595,1.5715926044314894,0.5,0.0,0.00164178179790595,1.5865740461118736,1.6961064125055727
2021-11-26,-0.0316783994071878,1.0,0.5,-0.0319283994071878,1.5214141680518183,1.0,0.5,-0.0319283994071878,1.5359172762785356,1.6423764761331288
2021-11-29,0.0218736049996812,0.5,0.5,0.0106868024998406,1.5376732207862474,0.5,0.5,0.0106868024998406,1.5523313208662173,1.6783011704328332
2021-11-30,0.0315776335496755,0.5,0.0,0.01578881677483775,1.561951261528816,0.5,0.0,0.01578881677483775,1.5768407956652157,1.7312979497787528
2021-12-01,-0.0032062915910465,0.5,0.0,-0.00160314579552325,1.5594472259310839,0.5,0.0,-0.00160314579552325,1.5743128899734355,1.7257469037207813
2021-12-02,-0.0061297566304546,0.5,0.0,-0.0030648783152273,1.5546677099445863,0.5,0.0,-0.0030648783152273,1.5694878125355731,1.7151684951952124
2021-12-03,-0.0117244748412309,0.5,0.0,-0.00586223742061545,1.5455538787187266,0.5,0.0,-0.00586223742061545,1.5602871023497273,1.6950590453248244
2021-12-06,0.0215027187345526,1.0,0.5,0.0212527187345526,1.5784011005922325,1.0,0.5,0.0212527187345526,1.5934474452811163,1.7315074232149035
2021-12-07,0.035446406968304,1.0,0.0,0.035446406968304,1.6343497483630438,1.0,0.0,0.035446406968304,1.649929431909155,1.7928831400068184
2021-12-08,0.0227830354013318,0.5,0.5,0.0111415177006659,1.6525588850135096,0.5,0.5,0.0111415177006659,1.6683121498796207,1.8337304600560447
